device_name	core	die	ram_kb	flash_kb	core_count
STM32L031F4Px	Cortex-M0plus	DIE425	8	16	1
STM32L031F6Px	Cortex-M0plus	DIE425	8	32	1
STM32L031G4Ux	Cortex-M0plus	DIE425	8	16	1
STM32L031G6Ux	Cortex-M0plus	DIE425	8	32	1
STM32L031G6UxS	Cortex-M0plus	DIE425	8	32	1
STM32L031K4Tx	Cortex-M0plus	DIE425	8	16	1
STM32L031K4Ux	Cortex-M0plus	DIE425	8	16	1
STM32L031K6Tx	Cortex-M0plus	DIE425	8	32	1
STM32L031K6Ux	Cortex-M0plus	DIE425	8	32	1
STM32L041C4Tx	Cortex-M0plus	DIE425	8	16	1
STM32L041C6Tx	Cortex-M0plus	DIE425	8	32	1
STM32L041C6Ux	Cortex-M0plus	DIE425	8	32	1
STM32L041E6Yx	Cortex-M0plus	DIE425	8	32	1
STM32L041F6Px	Cortex-M0plus	DIE425	8	32	1
STM32L041G6Ux	Cortex-M0plus	DIE425	8	32	1
STM32L041G6UxS	Cortex-M0plus	DIE425	8	32	1
STM32L041K6Tx	Cortex-M0plus	DIE425	8	32	1
STM32L041K6Ux	Cortex-M0plus	DIE425	8	32	1
STM32L051C6Tx	Cortex-M0plus	DIE417	8	32	1
STM32L051C6Ux	Cortex-M0plus	DIE417	8	32	1
STM32L051C8Tx	Cortex-M0plus	DIE417	8	64	1
STM32L051C8Ux	Cortex-M0plus	DIE417	8	64	1
STM32L051K6Tx	Cortex-M0plus	DIE417	8	32	1
STM32L051K6Ux	Cortex-M0plus	DIE417	8	32	1
STM32L051K8Tx	Cortex-M0plus	DIE417	8	64	1
STM32L051K8Ux	Cortex-M0plus	DIE417	8	64	1
STM32L051R6Hx	Cortex-M0plus	DIE417	8	32	1
STM32L051R6Tx	Cortex-M0plus	DIE417	8	32	1
STM32L051R8Hx	Cortex-M0plus	DIE417	8	64	1
STM32L051R8Tx	Cortex-M0plus	DIE417	8	64	1
STM32L051T6Yx	Cortex-M0plus	DIE417	8	32	1
STM32L051T8Yx	Cortex-M0plus	DIE417	8	64	1
STM32L052C6Tx	Cortex-M0plus	DIE417	8	32	1
STM32L052C6Ux	Cortex-M0plus	DIE417	8	32	1
STM32L052C8Tx	Cortex-M0plus	DIE417	8	64	1
STM32L052C8Ux	Cortex-M0plus	DIE417	8	64	1
STM32L052K6Tx	Cortex-M0plus	DIE417	8	32	1
STM32L052K6Ux	Cortex-M0plus	DIE417	8	32	1
STM32L052K8Tx	Cortex-M0plus	DIE417	8	64	1
STM32L052K8Ux	Cortex-M0plus	DIE417	8	64	1
STM32L052R6Hx	Cortex-M0plus	DIE417	8	32	1
STM32L052R6Tx	Cortex-M0plus	DIE417	8	32	1
STM32L052R8Hx	Cortex-M0plus	DIE417	8	64	1
STM32L052R8Tx	Cortex-M0plus	DIE417	8	64	1
STM32L052T6Yx	Cortex-M0plus	DIE417	8	32	1
STM32L052T8Fx	Cortex-M0plus	DIE417	8	64	1
STM32L052T8Yx	Cortex-M0plus	DIE417	8	64	1
STM32L053C6Tx	Cortex-M0plus	DIE417	8	32	1
STM32L053C6Ux	Cortex-M0plus	DIE417	8	32	1
STM32L053C8Tx	Cortex-M0plus	DIE417	8	64	1
STM32L053C8Ux	Cortex-M0plus	DIE417	8	64	1
STM32L053R6Hx	Cortex-M0plus	DIE417	8	32	1
STM32L053R6Tx	Cortex-M0plus	DIE417	8	32	1
STM32L053R8Hx	Cortex-M0plus	DIE417	8	64	1
STM32L053R8Tx	Cortex-M0plus	DIE417	8	64	1
STM32L062C8Ux	Cortex-M0plus	DIE417	8	64	1
STM32L062K8Tx	Cortex-M0plus	DIE417	8	64	1
STM32L062K8Ux	Cortex-M0plus	DIE417	8	64	1
STM32L063C8Tx	Cortex-M0plus	DIE417	8	64	1
STM32L063C8Ux	Cortex-M0plus	DIE417	8	64	1
STM32L063R8Tx	Cortex-M0plus	DIE417	8	64	1
STM32L071C8Tx	Cortex-M0plus	DIE447	20	64	1
STM32L071C8Ux	Cortex-M0plus	DIE447	20	64	1
STM32L071CBTx	Cortex-M0plus	DIE447	20	128	1
STM32L071CBUx	Cortex-M0plus	DIE447	20	128	1
STM32L071CBYx	Cortex-M0plus	DIE447	20	128	1
STM32L071CZTx	Cortex-M0plus	DIE447	20	192	1
STM32L071CZUx	Cortex-M0plus	DIE447	20	192	1
STM32L071CZYx	Cortex-M0plus	DIE447	20	192	1
STM32L071K8Ux	Cortex-M0plus	DIE447	20	64	1
STM32L071KBTx	Cortex-M0plus	DIE447	20	128	1
STM32L071KBUx	Cortex-M0plus	DIE447	20	128	1
STM32L071KZTx	Cortex-M0plus	DIE447	20	192	1
STM32L071KZUx	Cortex-M0plus	DIE447	20	192	1
STM32L071RBHx	Cortex-M0plus	DIE447	20	128	1
STM32L071RBTx	Cortex-M0plus	DIE447	20	128	1
STM32L071RZHx	Cortex-M0plus	DIE447	20	192	1
STM32L071RZTx	Cortex-M0plus	DIE447	20	192	1
STM32L071V8Ix	Cortex-M0plus	DIE447	20	64	1
STM32L071V8Tx	Cortex-M0plus	DIE447	20	64	1
STM32L071VBIx	Cortex-M0plus	DIE447	20	128	1
STM32L071VBTx	Cortex-M0plus	DIE447	20	128	1
STM32L071VZIx	Cortex-M0plus	DIE447	20	192	1
STM32L071VZTx	Cortex-M0plus	DIE447	20	192	1
STM32L072CBTx	Cortex-M0plus	DIE447	20	128	1
STM32L072CBUx	Cortex-M0plus	DIE447	20	128	1
STM32L072CBYx	Cortex-M0plus	DIE447	20	128	1
STM32L072CZEx	Cortex-M0plus	DIE447	20	192	1
STM32L072CZTx	Cortex-M0plus	DIE447	20	192	1
STM32L072CZUx	Cortex-M0plus	DIE447	20	192	1
STM32L072CZYx	Cortex-M0plus	DIE447	20	192	1
STM32L072KBTx	Cortex-M0plus	DIE447	20	128	1
STM32L072KBUx	Cortex-M0plus	DIE447	20	128	1
STM32L072KZTx	Cortex-M0plus	DIE447	20	192	1
STM32L072KZUx	Cortex-M0plus	DIE447	20	192	1
STM32L072RBHx	Cortex-M0plus	DIE447	20	128	1
STM32L072RBIx	Cortex-M0plus	DIE447	20	128	1
STM32L072RBTx	Cortex-M0plus	DIE447	20	128	1
STM32L072RZHx	Cortex-M0plus	DIE447	20	192	1
STM32L072RZIx	Cortex-M0plus	DIE447	20	192	1
STM32L072RZTx	Cortex-M0plus	DIE447	20	192	1
STM32L072V8Ix	Cortex-M0plus	DIE447	20	64	1
STM32L072V8Tx	Cortex-M0plus	DIE447	20	64	1
STM32L072VBIx	Cortex-M0plus	DIE447	20	128	1
STM32L072VBTx	Cortex-M0plus	DIE447	20	128	1
STM32L072VZIx	Cortex-M0plus	DIE447	20	192	1
STM32L072VZTx	Cortex-M0plus	DIE447	20	192	1
STM32L073CBTx	Cortex-M0plus	DIE447	20	128	1
STM32L073CBUx	Cortex-M0plus	DIE447	20	128	1
STM32L073CZTx	Cortex-M0plus	DIE447	20	192	1
STM32L073CZUx	Cortex-M0plus	DIE447	20	192	1
STM32L073CZYx	Cortex-M0plus	DIE447	20	192	1
STM32L073RBHx	Cortex-M0plus	DIE447	20	128	1
STM32L073RBTx	Cortex-M0plus	DIE447	20	128	1
STM32L073RZHx	Cortex-M0plus	DIE447	20	192	1
STM32L073RZIx	Cortex-M0plus	DIE447	20	192	1
STM32L073RZTx	Cortex-M0plus	DIE447	20	192	1
STM32L073V8Ix	Cortex-M0plus	DIE447	20	64	1
STM32L073V8Tx	Cortex-M0plus	DIE447	20	64	1
STM32L073VBIx	Cortex-M0plus	DIE447	20	128	1
STM32L073VBTx	Cortex-M0plus	DIE447	20	128	1
STM32L073VZIx	Cortex-M0plus	DIE447	20	192	1
STM32L073VZTx	Cortex-M0plus	DIE447	20	192	1
STM32L081CBTx	Cortex-M0plus	DIE447	20	128	1
STM32L081CZTx	Cortex-M0plus	DIE447	20	192	1
STM32L081CZUx	Cortex-M0plus	DIE447	20	192	1
STM32L081KZTx	Cortex-M0plus	DIE447	20	192	1
STM32L081KZUx	Cortex-M0plus	DIE447	20	192	1
STM32L082CZUx	Cortex-M0plus	DIE447	20	192	1
STM32L082CZYx	Cortex-M0plus	DIE447	20	192	1
STM32L082KBTx	Cortex-M0plus	DIE447	20	128	1
STM32L082KBUx	Cortex-M0plus	DIE447	20	128	1
STM32L082KZTx	Cortex-M0plus	DIE447	20	192	1
STM32L082KZUx	Cortex-M0plus	DIE447	20	192	1
STM32L083CBTx	Cortex-M0plus	DIE447	20	128	1
STM32L083CZTx	Cortex-M0plus	DIE447	20	192	1
STM32L083CZUx	Cortex-M0plus	DIE447	20	192	1
STM32L083RBHx	Cortex-M0plus	DIE447	20	128	1
STM32L083RBTx	Cortex-M0plus	DIE447	20	128	1
STM32L083RZHx	Cortex-M0plus	DIE447	20	192	1
STM32L083RZTx	Cortex-M0plus	DIE447	20	192	1
STM32L083V8Ix	Cortex-M0plus	DIE447	20	64	1
STM32L083V8Tx	Cortex-M0plus	DIE447	20	64	1
STM32L083VBIx	Cortex-M0plus	DIE447	20	128	1
STM32L083VBTx	Cortex-M0plus	DIE447	20	128	1
STM32L083VZIx	Cortex-M0plus	DIE447	20	192	1
STM32L083VZTx	Cortex-M0plus	DIE447	20	192	1
STM32L100C6Ux	Cortex-M3	DIE416	4	32	1
STM32L100C6UxA	Cortex-M3	DIE429	10	32	1
STM32L100R8Tx	Cortex-M3	DIE416	8	64	1
STM32L100R8TxA	Cortex-M3	DIE429	10	64	1
STM32L100RBTx	Cortex-M3	DIE416	10	128	1
STM32L100RBTxA	Cortex-M3	DIE429	10	128	1
STM32L100RCTx	Cortex-M3	DIE427	16	256	1
STM32L151C6Tx	Cortex-M3	DIE416	10	32	1
STM32L151C6TxA	Cortex-M3	DIE429	16	32	1
STM32L151C6Ux	Cortex-M3	DIE416	10	32	1
STM32L151C6UxA	Cortex-M3	DIE429	16	32	1
STM32L151C8Tx	Cortex-M3	DIE416	10	64	1
STM32L151C8TxA	Cortex-M3	DIE429	32	64	1
STM32L151C8Ux	Cortex-M3	DIE416	10	64	1
STM32L151C8UxA	Cortex-M3	DIE429	32	64	1
STM32L151CBTx	Cortex-M3	DIE416	16	128	1
STM32L151CBTxA	Cortex-M3	DIE429	32	128	1
STM32L151CBUx	Cortex-M3	DIE416	16	128	1
STM32L151CBUxA	Cortex-M3	DIE429	32	128	1
STM32L151CCTx	Cortex-M3	DIE427	32	256	1
STM32L151CCUx	Cortex-M3	DIE427	32	256	1
STM32L151QCHx	Cortex-M3	DIE436	32	256	1
STM32L151QDHx	Cortex-M3	DIE436	48	384	1
STM32L151QEHx	Cortex-M3	DIE437	80	512	1
STM32L151R6Hx	Cortex-M3	DIE416	10	32	1
STM32L151R6HxA	Cortex-M3	DIE429	16	32	1
STM32L151R6Tx	Cortex-M3	DIE416	10	32	1
STM32L151R6TxA	Cortex-M3	DIE429	16	32	1
STM32L151R8Hx	Cortex-M3	DIE416	10	64	1
STM32L151R8HxA	Cortex-M3	DIE429	32	64	1
STM32L151R8Tx	Cortex-M3	DIE416	10	64	1
STM32L151R8TxA	Cortex-M3	DIE429	32	64	1
STM32L151RBHx	Cortex-M3	DIE416	16	128	1
STM32L151RBHxA	Cortex-M3	DIE429	32	128	1
STM32L151RBTx	Cortex-M3	DIE416	16	128	1
STM32L151RBTxA	Cortex-M3	DIE429	32	128	1
STM32L151RCTx	Cortex-M3	DIE427	32	256	1
STM32L151RCTxA	Cortex-M3	DIE436	32	256	1
STM32L151RCYx	Cortex-M3	DIE427	32	256	1
STM32L151RDTx	Cortex-M3	DIE436	48	384	1
STM32L151RDYx	Cortex-M3	DIE436	48	384	1
STM32L151RETx	Cortex-M3	DIE437	80	512	1
STM32L151UCYx	Cortex-M3	DIE427	32	256	1
STM32L151V8Hx	Cortex-M3	DIE416	10	64	1
STM32L151V8HxA	Cortex-M3	DIE429	32	64	1
STM32L151V8Tx	Cortex-M3	DIE416	10	64	1
STM32L151V8TxA	Cortex-M3	DIE429	32	64	1
STM32L151VBHx	Cortex-M3	DIE416	16	128	1
STM32L151VBHxA	Cortex-M3	DIE429	32	128	1
STM32L151VBTx	Cortex-M3	DIE416	16	128	1
STM32L151VBTxA	Cortex-M3	DIE429	32	128	1
STM32L151VCHx	Cortex-M3	DIE427	32	256	1
STM32L151VCTx	Cortex-M3	DIE427	32	256	1
STM32L151VCTxA	Cortex-M3	DIE436	32	256	1
STM32L151VDTx	Cortex-M3	DIE436	48	384	1
STM32L151VDTxX	Cortex-M3	DIE437	80	384	1
STM32L151VDYxX	Cortex-M3	DIE437	80	384	1
STM32L151VETx	Cortex-M3	DIE437	80	512	1
STM32L151VEYx	Cortex-M3	DIE437	80	512	1
STM32L151ZCTx	Cortex-M3	DIE436	32	256	1
STM32L151ZDTx	Cortex-M3	DIE436	48	384	1
STM32L151ZETx	Cortex-M3	DIE437	80	512	1
STM32L152C6Tx	Cortex-M3	DIE416	10	32	1
STM32L152C6TxA	Cortex-M3	DIE429	16	32	1
STM32L152C6Ux	Cortex-M3	DIE416	10	32	1
STM32L152C6UxA	Cortex-M3	DIE429	16	32	1
STM32L152C8Tx	Cortex-M3	DIE416	10	64	1
STM32L152C8TxA	Cortex-M3	DIE429	32	64	1
STM32L152C8Ux	Cortex-M3	DIE416	10	64	1
STM32L152C8UxA	Cortex-M3	DIE429	32	64	1
STM32L152CBTx	Cortex-M3	DIE416	16	128	1
STM32L152CBTxA	Cortex-M3	DIE429	32	128	1
STM32L152CBUx	Cortex-M3	DIE416	16	128	1
STM32L152CBUxA	Cortex-M3	DIE429	32	128	1
STM32L152CCTx	Cortex-M3	DIE427	32	256	1
STM32L152CCUx	Cortex-M3	DIE427	32	256	1
STM32L152QCHx	Cortex-M3	DIE436	32	256	1
STM32L152QDHx	Cortex-M3	DIE436	48	384	1
STM32L152QEHx	Cortex-M3	DIE437	80	512	1
STM32L152R6Hx	Cortex-M3	DIE416	10	32	1
STM32L152R6HxA	Cortex-M3	DIE429	16	32	1
STM32L152R6Tx	Cortex-M3	DIE416	10	32	1
STM32L152R6TxA	Cortex-M3	DIE429	16	32	1
STM32L152R8Hx	Cortex-M3	DIE416	10	64	1
STM32L152R8HxA	Cortex-M3	DIE429	32	64	1
STM32L152R8Tx	Cortex-M3	DIE416	10	64	1
STM32L152R8TxA	Cortex-M3	DIE429	32	64	1
STM32L152RBHx	Cortex-M3	DIE416	16	128	1
STM32L152RBHxA	Cortex-M3	DIE429	32	128	1
STM32L152RBTx	Cortex-M3	DIE416	16	128	1
STM32L152RBTxA	Cortex-M3	DIE429	32	128	1
STM32L152RCTx	Cortex-M3	DIE427	32	256	1
STM32L152RCTxA	Cortex-M3	DIE436	32	256	1
STM32L152RDTx	Cortex-M3	DIE436	48	384	1
STM32L152RDYx	Cortex-M3	DIE436	48	384	1
STM32L152RETx	Cortex-M3	DIE437	80	512	1
STM32L152UCYx	Cortex-M3	DIE427	32	256	1
STM32L152V8Hx	Cortex-M3	DIE416	10	64	1
STM32L152V8HxA	Cortex-M3	DIE429	32	64	1
STM32L152V8Tx	Cortex-M3	DIE416	10	64	1
STM32L152V8TxA	Cortex-M3	DIE429	32	64	1
STM32L152VBHx	Cortex-M3	DIE416	16	128	1
STM32L152VBHxA	Cortex-M3	DIE429	32	128	1
STM32L152VBTx	Cortex-M3	DIE416	16	128	1
STM32L152VBTxA	Cortex-M3	DIE429	32	128	1
STM32L152VCHx	Cortex-M3	DIE427	32	256	1
STM32L152VCTx	Cortex-M3	DIE427	32	256	1
STM32L152VCTxA	Cortex-M3	DIE436	32	256	1
STM32L152VDTx	Cortex-M3	DIE436	48	384	1
STM32L152VDTxX	Cortex-M3	DIE437	80	384	1
STM32L152VETx	Cortex-M3	DIE437	80	512	1
STM32L152VEYx	Cortex-M3	DIE437	80	512	1
STM32L152ZCTx	Cortex-M3	DIE436	32	256	1
STM32L152ZDTx	Cortex-M3	DIE436	48	384	1
STM32L152ZETx	Cortex-M3	DIE437	80	512	1
STM32L162QCHx	Cortex-M3	DIE436	32	256	1
STM32L162QDHx	Cortex-M3	DIE436	48	384	1
STM32L162RCTx	Cortex-M3	DIE427	32	256	1
STM32L162RCTxA	Cortex-M3	DIE436	32	256	1
STM32L162RDTx	Cortex-M3	DIE436	48	384	1
STM32L162RDYx	Cortex-M3	DIE436	48	384	1
STM32L162RETx	Cortex-M3	DIE437	80	512	1
STM32L162VCHx	Cortex-M3	DIE427	32	256	1
STM32L162VCTx	Cortex-M3	DIE427	32	256	1
STM32L162VCTxA	Cortex-M3	DIE436	32	256	1
STM32L162VDTx	Cortex-M3	DIE436	48	384	1
STM32L162VDYxX	Cortex-M3	DIE437	80	384	1
STM32L162VETx	Cortex-M3	DIE437	80	512	1
STM32L162VEYx	Cortex-M3	DIE437	80	512	1
STM32L162ZCTx	Cortex-M3	DIE436	32	256	1
STM32L162ZDTx	Cortex-M3	DIE436	48	384	1
STM32L162ZETx	Cortex-M3	DIE437	80	512	1
STM32L412C8Tx	Cortex-M4	DIE464	40	64	1
STM32L412C8Ux	Cortex-M4	DIE464	40	64	1
STM32L412CBTx	Cortex-M4	DIE464	40	128	1
STM32L412CBTxP	Cortex-M4	DIE464	40	128	1
STM32L412CBUx	Cortex-M4	DIE464	40	128	1
STM32L412CBUxP	Cortex-M4	DIE464	40	128	1
STM32L412K8Tx	Cortex-M4	DIE464	40	64	1
STM32L412K8Ux	Cortex-M4	DIE464	40	64	1
STM32L412KBTx	Cortex-M4	DIE464	40	128	1
STM32L412KBUx	Cortex-M4	DIE464	40	128	1
STM32L412R8Ix	Cortex-M4	DIE464	40	64	1
STM32L412R8Tx	Cortex-M4	DIE464	40	64	1
STM32L412RBIx	Cortex-M4	DIE464	40	128	1
STM32L412RBIxP	Cortex-M4	DIE464	40	128	1
STM32L412RBTx	Cortex-M4	DIE464	40	128	1
STM32L412RBTxP	Cortex-M4	DIE464	40	128	1
STM32L412T8Yx	Cortex-M4	DIE464	40	64	1
STM32L412TBYx	Cortex-M4	DIE464	40	128	1
STM32L412TBYxP	Cortex-M4	DIE464	40	128	1
STM32L422CBTx	Cortex-M4	DIE464	40	128	1
STM32L422CBUx	Cortex-M4	DIE464	40	128	1
STM32L422KBTx	Cortex-M4	DIE464	40	128	1
STM32L422KBUx	Cortex-M4	DIE464	40	128	1
STM32L422RBIx	Cortex-M4	DIE464	40	128	1
STM32L422RBTx	Cortex-M4	DIE464	40	128	1
STM32L422TBYx	Cortex-M4	DIE464	40	128	1
STM32L431CBTx	Cortex-M4	DIE435	64	128	1
STM32L431CBUx	Cortex-M4	DIE435	64	128	1
STM32L431CBYx	Cortex-M4	DIE435	64	128	1
STM32L431CCTx	Cortex-M4	DIE435	64	256	1
STM32L431CCUx	Cortex-M4	DIE435	64	256	1
STM32L431CCYx	Cortex-M4	DIE435	64	256	1
STM32L431KBUx	Cortex-M4	DIE435	64	128	1
STM32L431KCUx	Cortex-M4	DIE435	64	256	1
STM32L431RBIx	Cortex-M4	DIE435	64	128	1
STM32L431RBTx	Cortex-M4	DIE435	64	128	1
STM32L431RBYx	Cortex-M4	DIE435	64	128	1
STM32L431RCIx	Cortex-M4	DIE435	64	256	1
STM32L431RCTx	Cortex-M4	DIE435	64	256	1
STM32L431RCYx	Cortex-M4	DIE435	64	256	1
STM32L431VCIx	Cortex-M4	DIE435	64	256	1
STM32L431VCTx	Cortex-M4	DIE435	64	256	1
STM32L432KBUx	Cortex-M4	DIE435	64	128	1
STM32L432KCUx	Cortex-M4	DIE435	64	256	1
STM32L433CBTx	Cortex-M4	DIE435	64	128	1
STM32L433CBUx	Cortex-M4	DIE435	64	128	1
STM32L433CBYx	Cortex-M4	DIE435	64	128	1
STM32L433CCTx	Cortex-M4	DIE435	64	256	1
STM32L433CCUx	Cortex-M4	DIE435	64	256	1
STM32L433CCYx	Cortex-M4	DIE435	64	256	1
STM32L433RBIx	Cortex-M4	DIE435	64	128	1
STM32L433RBTx	Cortex-M4	DIE435	64	128	1
STM32L433RBYx	Cortex-M4	DIE435	64	128	1
STM32L433RCIx	Cortex-M4	DIE435	64	256	1
STM32L433RCTx	Cortex-M4	DIE435	64	256	1
STM32L433RCTxP	Cortex-M4	DIE435	64	256	1
STM32L433RCYx	Cortex-M4	DIE435	64	256	1
STM32L433VCIx	Cortex-M4	DIE435	64	256	1
STM32L433VCTx	Cortex-M4	DIE435	64	256	1
STM32L442KCUx	Cortex-M4	DIE435	64	256	1
STM32L443CCFx	Cortex-M4	DIE435	64	256	1
STM32L443CCTx	Cortex-M4	DIE435	64	256	1
STM32L443CCUx	Cortex-M4	DIE435	64	256	1
STM32L443CCYx	Cortex-M4	DIE435	64	256	1
STM32L443RCIx	Cortex-M4	DIE435	64	256	1
STM32L443RCTx	Cortex-M4	DIE435	64	256	1
STM32L443RCYx	Cortex-M4	DIE435	64	256	1
STM32L443VCIx	Cortex-M4	DIE435	64	256	1
STM32L443VCTx	Cortex-M4	DIE435	64	256	1
STM32L451CCUx	Cortex-M4	DIE462	160	256	1
STM32L451CETx	Cortex-M4	DIE462	160	512	1
STM32L451CEUx	Cortex-M4	DIE462	160	512	1
STM32L451RCIx	Cortex-M4	DIE462	160	256	1
STM32L451RCTx	Cortex-M4	DIE462	160	256	1
STM32L451RCYx	Cortex-M4	DIE462	160	256	1
STM32L451REIx	Cortex-M4	DIE462	160	512	1
STM32L451RETx	Cortex-M4	DIE462	160	512	1
STM32L451REYx	Cortex-M4	DIE462	160	512	1
STM32L451VCIx	Cortex-M4	DIE462	160	256	1
STM32L451VCTx	Cortex-M4	DIE462	160	256	1
STM32L451VEIx	Cortex-M4	DIE462	160	512	1
STM32L451VETx	Cortex-M4	DIE462	160	512	1
STM32L452CCUx	Cortex-M4	DIE462	160	256	1
STM32L452CETx	Cortex-M4	DIE462	160	512	1
STM32L452CETxP	Cortex-M4	DIE462	160	512	1
STM32L452CEUx	Cortex-M4	DIE462	160	512	1
STM32L452RCIx	Cortex-M4	DIE462	160	256	1
STM32L452RCTx	Cortex-M4	DIE462	160	256	1
STM32L452RCYx	Cortex-M4	DIE462	160	256	1
STM32L452REIx	Cortex-M4	DIE462	160	512	1
STM32L452RETx	Cortex-M4	DIE462	160	512	1
STM32L452RETxP	Cortex-M4	DIE462	160	512	1
STM32L452REYx	Cortex-M4	DIE462	160	512	1
STM32L452REYxP	Cortex-M4	DIE462	160	512	1
STM32L452VCIx	Cortex-M4	DIE462	160	256	1
STM32L452VCTx	Cortex-M4	DIE462	160	256	1
STM32L452VEIx	Cortex-M4	DIE462	160	512	1
STM32L452VETx	Cortex-M4	DIE462	160	512	1
STM32L462CETx	Cortex-M4	DIE462	160	512	1
STM32L462CEUx	Cortex-M4	DIE462	160	512	1
STM32L462REIx	Cortex-M4	DIE462	160	512	1
STM32L462RETx	Cortex-M4	DIE462	160	512	1
STM32L462REYx	Cortex-M4	DIE462	160	512	1
STM32L462VEIx	Cortex-M4	DIE462	160	512	1
STM32L462VETx	Cortex-M4	DIE462	160	512	1
STM32L471QEIx	Cortex-M4	DIE415	128	512	1
STM32L471QGIx	Cortex-M4	DIE415	128	1024	1
STM32L471RETx	Cortex-M4	DIE415	128	512	1
STM32L471RGTx	Cortex-M4	DIE415	128	1024	1
STM32L471VETx	Cortex-M4	DIE415	128	512	1
STM32L471VGTx	Cortex-M4	DIE415	128	1024	1
STM32L471ZEJx	Cortex-M4	DIE415	128	512	1
STM32L471ZETx	Cortex-M4	DIE415	128	512	1
STM32L471ZGJx	Cortex-M4	DIE415	128	1024	1
STM32L471ZGTx	Cortex-M4	DIE415	128	1024	1
STM32L475RCTx	Cortex-M4	DIE415	128	256	1
STM32L475RETx	Cortex-M4	DIE415	128	512	1
STM32L475RGTx	Cortex-M4	DIE415	128	1024	1
STM32L475VCTx	Cortex-M4	DIE415	128	256	1
STM32L475VETx	Cortex-M4	DIE415	128	512	1
STM32L475VGTx	Cortex-M4	DIE415	128	1024	1
STM32L476JEYx	Cortex-M4	DIE415	128	512	1
STM32L476JGYx	Cortex-M4	DIE415	128	1024	1
STM32L476JGYxP	Cortex-M4	DIE415	128	1024	1
STM32L476MEYx	Cortex-M4	DIE415	128	512	1
STM32L476MGYx	Cortex-M4	DIE415	128	1024	1
STM32L476QEIx	Cortex-M4	DIE415	128	512	1
STM32L476QGIx	Cortex-M4	DIE415	128	1024	1
STM32L476QGIxP	Cortex-M4	DIE415	128	1024	1
STM32L476RCTx	Cortex-M4	DIE415	128	256	1
STM32L476RETx	Cortex-M4	DIE415	128	512	1
STM32L476RGTx	Cortex-M4	DIE415	128	1024	1
STM32L476VCTx	Cortex-M4	DIE415	128	256	1
STM32L476VETx	Cortex-M4	DIE415	128	512	1
STM32L476VGTx	Cortex-M4	DIE415	128	1024	1
STM32L476VGYxP	Cortex-M4	DIE415	128	1024	1
STM32L476ZETx	Cortex-M4	DIE415	128	512	1
STM32L476ZGJx	Cortex-M4	DIE415	128	1024	1
STM32L476ZGTx	Cortex-M4	DIE415	128	1024	1
STM32L476ZGTxP	Cortex-M4	DIE415	128	1024	1
STM32L485JCYx	Cortex-M4	DIE415	128	256	1
STM32L485JEYx	Cortex-M4	DIE415	128	512	1
STM32L486JGYx	Cortex-M4	DIE415	128	1024	1
STM32L486QGIx	Cortex-M4	DIE415	128	1024	1
STM32L486RGTx	Cortex-M4	DIE415	128	1024	1
STM32L486VGTx	Cortex-M4	DIE415	128	1024	1
STM32L486ZGTx	Cortex-M4	DIE415	128	1024	1
STM32L496AEIx	Cortex-M4	DIE461	320	512	1
STM32L496AGIx	Cortex-M4	DIE461	320	1024	1
STM32L496AGIxP	Cortex-M4	DIE461	320	1024	1
STM32L496QEIx	Cortex-M4	DIE461	320	512	1
STM32L496QGIx	Cortex-M4	DIE461	320	1024	1
STM32L496QGIxP	Cortex-M4	DIE461	320	1024	1
STM32L496QGIxS	Cortex-M4	DIE461	320	1024	1
STM32L496RETx	Cortex-M4	DIE461	320	512	1
STM32L496RGTx	Cortex-M4	DIE461	320	1024	1
STM32L496RGTxP	Cortex-M4	DIE461	320	1024	1
STM32L496VETx	Cortex-M4	DIE461	320	512	1
STM32L496VGTx	Cortex-M4	DIE461	320	1024	1
STM32L496VGTxP	Cortex-M4	DIE461	320	1024	1
STM32L496VGYx	Cortex-M4	DIE461	320	1024	1
STM32L496VGYxP	Cortex-M4	DIE461	320	1024	1
STM32L496WGYxP	Cortex-M4	DIE461	320	1024	1
STM32L496ZETx	Cortex-M4	DIE461	320	512	1
STM32L496ZGTx	Cortex-M4	DIE461	320	1024	1
STM32L496ZGTxP	Cortex-M4	DIE461	320	1024	1
STM32L4A6AGIx	Cortex-M4	DIE461	320	1024	1
STM32L4A6AGIxP	Cortex-M4	DIE461	320	1024	1
STM32L4A6QGIx	Cortex-M4	DIE461	320	1024	1
STM32L4A6QGIxP	Cortex-M4	DIE461	320	1024	1
STM32L4A6RGTx	Cortex-M4	DIE461	320	1024	1
STM32L4A6RGTxP	Cortex-M4	DIE461	320	1024	1
STM32L4A6VGTx	Cortex-M4	DIE461	320	1024	1
STM32L4A6VGTxP	Cortex-M4	DIE461	320	1024	1
STM32L4A6VGYx	Cortex-M4	DIE461	320	1024	1
STM32L4A6VGYxP	Cortex-M4	DIE461	320	1024	1
STM32L4A6ZGTx	Cortex-M4	DIE461	320	1024	1
STM32L4A6ZGTxP	Cortex-M4	DIE461	320	1024	1
STM32L4P5AEIx	Cortex-M4	DIE471	320	512	1
STM32L4P5AGIx	Cortex-M4	DIE471	320	1024	1
STM32L4P5AGIxP	Cortex-M4	DIE471	320	1024	1
STM32L4P5CETx	Cortex-M4	DIE471	320	512	1
STM32L4P5CEUx	Cortex-M4	DIE471	320	512	1
STM32L4P5CGTx	Cortex-M4	DIE471	320	1024	1
